image_id;feature;type
2209;[0.0035418570041656494, -0.3350522220134735, 0.007032820023596287, 0.13473868370056152, 0.05529608577489853, -0.012601159512996674, 0.13908842206001282, -0.31220850348472595, -0.07984869182109833, -0.3615371882915497, 0.26911941170692444, -0.12465682625770569, 0.271634042263031, -0.390188992023468, -0.16086429357528687, 0.09094979614019394, 0.042281314730644226, 0.018483469262719154, -0.015256403014063835, 0.012318342924118042, -0.05456586927175522, 0.28611820936203003, -0.1378871500492096, -0.046115465462207794, 0.17857538163661957, -0.12192587554454803, -0.16922563314437866, -0.21414172649383545, 0.07094685733318329, -0.21692532300949097, -0.0758848637342453, -0.09322021901607513, -0.0933195948600769, 0.03191724419593811, -0.11585861444473267, 0.16322121024131775, -0.1473604440689087, 0.31313449144363403, 0.13915835320949554, -0.3344237208366394, -0.04062549024820328, -0.16343161463737488, -0.07642696797847748, 0.036572881042957306, -0.14563527703285217, 0.20126718282699585, 0.07554827630519867, 0.23884272575378418, 0.19643807411193848, 0.22635287046432495, -0.07183726131916046, 0.2765123248100281, -0.07596390694379807, -0.2226846069097519, -0.06251110136508942, -0.15814128518104553, 0.06647925078868866, 0.28370195627212524, 0.21837839484214783, -0.013079755008220673, -0.3688028156757355, 0.022778362035751343, -0.41536423563957214, 0.06564929336309433];2
2210;[0.029286377131938934, -0.10556305944919586, 0.09278833866119385, -0.0757133960723877, 0.041598014533519745, 0.13923980295658112, 0.04095173627138138, -0.17754216492176056, 0.2157403975725174, 0.0005575045943260193, 0.1441211998462677, -0.1257440447807312, -0.010368317365646362, -0.03775329142808914, 0.02342432737350464, -0.4108002483844757, -0.17296868562698364, 0.12410754710435867, 0.12870565056800842, -0.04849409684538841, 0.1770263910293579, -0.08987663686275482, 0.048546306788921356, 0.22910720109939575, -0.1406668871641159, 0.052345700562000275, 0.3031553626060486, 0.01715446263551712, -0.3016815185546875, 0.03701529651880264, -0.12600424885749817, 0.45621997117996216, 0.08801959455013275, -0.2660389244556427, 0.10362645983695984, 0.08690165728330612, 0.2350383847951889, -0.09663300216197968, 0.025214120745658875, -0.03568720072507858, -0.018452070653438568, -0.01530201081186533, 0.12364288419485092, 0.11022134870290756, 0.052487634122371674, -0.20826920866966248, -0.251598596572876, -0.1727922558784485, -0.20935708284378052, 0.15852034091949463, -0.07383447885513306, -0.11842302978038788, 0.14099736511707306, 0.13423041999340057, -0.043911077082157135, 0.06380274891853333, 0.09691739082336426, -0.2225365936756134, -0.12033792585134506, -0.16529783606529236, 0.06066803261637688, -0.26933735609054565, 0.023525133728981018, 0.15006154775619507];0
2212;[0.09615012258291245, -0.061189424246549606, 0.11779092252254486, 0.05341336876153946, -0.08378904312849045, 0.15313376486301422, -0.06771209090948105, -0.34879356622695923, 0.061639633029699326, -0.15924152731895447, 0.22155731916427612, -0.19995537400245667, 0.026555895805358887, -0.029168004170060158, -0.12995868921279907, -0.23399408161640167, 0.10188880562782288, 0.0035558510571718216, 0.003976503387093544, -0.10495898127555847, 0.02463340014219284, 0.07981767505407333, -0.0255163311958313, 0.22953379154205322, -0.050440043210983276, -0.16365575790405273, -0.056709371507167816, -0.27222368121147156, 0.00257294625043869, -0.1375499963760376, -0.12806236743927002, 0.20597045123577118, 0.0076700858771800995, 0.008623749017715454, 0.24309062957763672, 0.06490203738212585, 0.1487540900707245, 0.03891864791512489, 0.13630855083465576, -0.11467981338500977, -0.09087724983692169, -0.18306222558021545, -0.20806799829006195, 0.025638289749622345, -0.15257778763771057, -0.14410839974880219, 0.0479348748922348, 0.011931538581848145, 0.012504005804657936, 0.04490389674901962, -0.2684897780418396, -0.08006684482097626, -0.05921434611082077, 0.041989363729953766, -0.13264626264572144, 0.0172162763774395, -0.1298796534538269, -0.05322526767849922, 0.3094777464866638, -0.06436364352703094, -0.19982698559761047, 0.0026733949780464172, -0.21305027604103088, 0.06702078878879547];0
2213;[0.08989199250936508, -0.0344097875058651, 0.1580733209848404, -0.01695762574672699, -0.04152929037809372, 0.2617932856082916, -0.05529189854860306, -0.23368977010250092, 0.145070880651474, -0.07875702530145645, 0.11012334376573563, -0.21931672096252441, -0.08260994404554367, -0.03270130231976509, -0.18310141563415527, -0.40266579389572144, -0.00012552738189697266, -0.012675901874899864, 0.007700696587562561, -0.11233765631914139, 0.15092772245407104, -0.18490485846996307, 0.02734353393316269, 0.21557283401489258, -0.26844263076782227, -0.0950426533818245, 0.16373680531978607, -0.20259326696395874, -0.23935851454734802, -0.12516458332538605, -0.07708760350942612, 0.34262990951538086, 0.12042855471372604, -0.22859781980514526, 0.1576385498046875, 0.07382890582084656, 0.24405118823051453, -0.052831728011369705, 0.16120237112045288, -0.07096974551677704, 0.02271515503525734, -0.02385944500565529, 0.033767931163311005, 0.0014908239245414734, -0.057547010481357574, -0.13954950869083405, -0.14882785081863403, -0.10444840788841248, -0.06405943632125854, 0.15882685780525208, -0.26144278049468994, -0.1589319407939911, 0.09733272343873978, 0.30482932925224304, -0.1651068776845932, 0.07026934623718262, -0.08479970693588257, -0.2056242823600769, 0.1356269121170044, -0.14966051280498505, -0.025949599221348763, -0.18814319372177124, -0.11549559235572815, 0.023909781128168106];0
2214;[-0.04061732441186905, -0.15489721298217773, 0.17238780856132507, -0.12185335904359818, 0.01384919136762619, 0.1713980734348297, 0.19533288478851318, -0.27838000655174255, 0.11251828074455261, -0.15514075756072998, 0.27263617515563965, -0.2771909236907959, 0.07047316431999207, -0.11135201901197433, -0.02300354465842247, -0.29247036576271057, 0.028959468007087708, 0.15058133006095886, -0.0069015976041555405, -0.0465809665620327, 0.17816704511642456, -0.09401880949735641, 0.035370804369449615, 0.17605236172676086, -0.1826975792646408, -0.07410331815481186, 0.1932341456413269, -0.18990403413772583, -0.10053515434265137, -0.08329029381275177, -0.12517531216144562, 0.3126351833343506, 0.05682448297739029, -0.11749951541423798, 0.00946243479847908, 0.044322311878204346, 0.15640129148960114, 0.134055033326149, 0.06174206733703613, -0.08123580366373062, 0.05353720486164093, -0.11221920698881149, 0.025850892066955566, 0.06742789596319199, 0.06340023130178452, -0.1583658754825592, -0.12682810425758362, 0.03985634446144104, -0.02237717993557453, 0.062492113560438156, -0.060137972235679626, -0.027347788214683533, 0.02901848405599594, 0.14444974064826965, -0.1293267458677292, 0.09715209901332855, 0.028488745912909508, -0.06241390481591225, -0.015567515045404434, -0.05413258448243141, -0.016864437609910965, -0.18220287561416626, -0.22570645809173584, 0.0960349589586258];0
2216;[0.02379745990037918, -0.05148535221815109, 0.10995811223983765, 0.025765173137187958, 0.088144950568676, 0.0650922954082489, 0.1638052612543106, -0.25330767035484314, 0.11995074152946472, -0.17125365138053894, 0.13141033053398132, -0.250540167093277, 0.08178256452083588, -0.08057752251625061, -0.0169372521340847, -0.241202712059021, -0.113428495824337, 0.08250674605369568, 0.06983650475740433, -0.025956682860851288, 0.003922164440155029, 0.050321076065301895, -0.03714407980442047, 0.17261549830436707, -0.07722388952970505, 0.012323891744017601, 0.08817099034786224, -0.17439119517803192, -0.2185625284910202, -0.029231399297714233, -0.03172464668750763, 0.2493232935667038, 0.04682964086532593, -0.051497288048267365, 0.06003549322485924, -0.026769667863845825, 0.11649396270513535, 0.08810165524482727, 0.1755419820547104, -0.1058259829878807, -0.07468760013580322, -0.062327899038791656, 0.043067071586847305, 0.0172770693898201, -0.028058327734470367, -0.08814182877540588, -0.10201366990804672, -0.08485618233680725, -0.03162649646401405, 0.11150733381509781, -0.10564768314361572, 0.06255941092967987, 0.0982537567615509, 0.1283520609140396, -0.10051624476909637, -0.016496922820806503, 0.06564781069755554, -0.004537459462881088, 0.09257858246564865, -0.21349096298217773, -0.18101607263088226, -0.10147708654403687, -0.15078726410865784, 0.1121504008769989];0
2238;[-0.07166427373886108, -0.1534338891506195, 0.08413569629192352, -0.03357997536659241, 0.06956668943166733, -0.09362154453992844, 0.22717994451522827, -0.1440925896167755, 0.04605170711874962, -0.209750235080719, 0.35332930088043213, -0.1096426397562027, 0.05026964843273163, -0.3480350375175476, 0.056117504835128784, -0.04696439951658249, -0.10340642184019089, 0.10975895076990128, 0.014478543773293495, 0.024670936167240143, 0.08658163249492645, 0.04759534075856209, -0.06808438897132874, 0.03664625063538551, 0.021373340860009193, -0.1119643896818161, 0.08666771650314331, -0.14738978445529938, -0.09003911912441254, -0.0358642041683197, -0.04837825521826744, 0.19493341445922852, -0.05745209753513336, -0.0362834669649601, -0.10577286779880524, 0.15741464495658875, 0.017255833372473717, 0.08720304071903229, 0.013704672455787659, -0.12190592288970947, -0.058044351637363434, -0.06912043690681458, -0.029198676347732544, -0.026380028575658798, -0.06677645444869995, -0.03580796346068382, -0.09598912298679352, 0.0832161158323288, 0.0670323371887207, 0.2946011424064636, -0.05184907093644142, 0.1489134430885315, -0.014782719314098358, -0.08618125319480896, -0.035929400473833084, -0.05437910184264183, 0.13896936178207397, 0.04300792142748833, 0.01852758228778839, -0.2629856765270233, -0.15795443952083588, -0.003922402858734131, -0.24984189867973328, 0.1779087483882904];2
2313;[-0.06538534164428711, -0.3420358896255493, -0.08186667412519455, 0.08646231144666672, -0.005507774651050568, -0.12262129038572311, 0.28711798787117004, -0.5017654299736023, -0.11763878166675568, -0.3912281095981598, 0.29500433802604675, 0.009160719811916351, 0.19885696470737457, -0.4152072072029114, -0.09405659884214401, 0.25250110030174255, -0.06318044662475586, 0.13555829226970673, -0.0010448452085256577, 0.2434280812740326, -0.179136723279953, 0.4279286861419678, -0.26061272621154785, -0.1536301076412201, 0.29120102524757385, -0.26117372512817383, -0.21832945942878723, -0.3218040466308594, 0.05446569621562958, -0.2065187394618988, 0.02131422981619835, -0.1751347929239273, -0.1349451243877411, 0.09470590949058533, -0.13850530982017517, 0.27890273928642273, -0.2505161464214325, 0.5815902352333069, 0.045977409929037094, -0.3602690100669861, -0.05021001398563385, -0.20385518670082092, -0.2249731570482254, -0.059801019728183746, -0.23280349373817444, 0.23888564109802246, 0.20374880731105804, 0.18462207913398743, 0.40075191855430603, 0.14160706102848053, -0.10288502275943756, 0.4068731665611267, -0.14073428511619568, -0.25019997358322144, -0.07523622363805771, -0.0969860851764679, 0.13031403720378876, 0.40748125314712524, 0.19228577613830566, -0.1160646304488182, -0.31678828597068787, 0.15684053301811218, -0.4221385419368744, 0.12079386413097382];1
2402;[-0.08564198017120361, -0.1560032069683075, 0.18811465799808502, 0.05134623497724533, -0.011920712888240814, 0.013753138482570648, 0.12756851315498352, -0.22472304105758667, -0.011829294264316559, -0.334785133600235, 0.3107178211212158, -0.14088669419288635, 0.1081133633852005, -0.18613700568675995, -0.13466134667396545, -0.22155079245567322, 0.03791339695453644, 0.012401411309838295, -0.017858058214187622, -0.01716642826795578, 0.13826411962509155, 0.034228984266519547, -0.12667851150035858, 0.12559078633785248, 0.008821135386824608, -0.10157954692840576, 0.14811880886554718, -0.1856265366077423, -0.08983340859413147, -0.17780911922454834, -0.07096406817436218, 0.0946628749370575, 0.03937280550599098, -0.14225566387176514, -0.016585778445005417, 0.16652870178222656, 0.16447842121124268, 0.19108383357524872, 0.07125218957662582, -0.13488750159740448, -0.04654297977685928, -0.181520015001297, -0.05618540942668915, 0.05455195903778076, -0.08859758079051971, -0.05159775912761688, -0.04763882979750633, 0.10911835730075836, 0.16637814044952393, 0.1488507091999054, -0.20643344521522522, 0.19054697453975677, 0.05016171187162399, -0.009366624057292938, -0.047257598489522934, 0.06157967448234558, -0.05569188669323921, 0.04184674844145775, 0.005898632109165192, -0.09050081670284271, -0.13515114784240723, -0.08389376848936081, -0.28206098079681396, 0.10657037049531937];2
2403;[0.06932485848665237, -0.07111011445522308, 0.09633748233318329, -0.09450062364339828, 0.0476357564330101, 0.13717372715473175, 0.11476672440767288, -0.2688320279121399, 0.19354748725891113, -0.11735802888870239, 0.2161926031112671, -0.21763882040977478, -0.16956037282943726, -0.17375080287456512, 0.010647773742675781, -0.18060380220413208, -0.06902121007442474, 0.18088284134864807, 0.10148339718580246, 0.021085530519485474, 0.10875411331653595, -0.15234841406345367, 0.007673278450965881, 0.23005229234695435, -0.1712481528520584, -0.07816429436206818, 0.2238064706325531, -0.10637613385915756, -0.21856141090393066, -0.012590780854225159, -0.12268427014350891, 0.4091091752052307, -0.02895047515630722, -0.2286539226770401, 0.13583627343177795, 0.035682905465364456, 0.19393621385097504, -0.03592870756983757, -0.0140017569065094, 0.029306575655937195, 0.0023257695138454437, 0.06156057119369507, 0.09030236303806305, -0.026142124086618423, -0.10296141356229782, -0.2088780701160431, -0.1559973657131195, -0.06014193594455719, -0.1383460909128189, 0.23269055783748627, -0.2172178328037262, -0.08908054232597351, 0.09514450281858444, 0.12710943818092346, -0.07421324402093887, 0.054872944951057434, 0.1210024505853653, -0.05568770691752434, -0.07558319717645645, -0.22638943791389465, 0.055860523134469986, -0.08371412754058838, -0.11925547569990158, 0.11689601838588715];2
2404;[-0.11609052121639252, -0.35181811451911926, -0.10601134598255157, 0.1872549057006836, 0.0807550773024559, -0.22324708104133606, 0.2159581184387207, -0.38691601157188416, -0.0948149710893631, -0.5159440040588379, 0.30529147386550903, -0.05256819725036621, 0.40261310338974, -0.2596935033798218, -0.05951017886400223, 0.05643979460000992, -0.055418506264686584, -0.002801729366183281, -0.008853765204548836, 0.19339433312416077, -0.14693531394004822, 0.4477452039718628, -0.43936794996261597, -0.13019749522209167, 0.3688505291938782, -0.14776073396205902, -0.23412978649139404, -0.19214823842048645, 0.026747792959213257, -0.2396925687789917, 0.12998604774475098, -0.2239588350057602, -0.04828441143035889, 0.1218680739402771, -0.14018423855304718, 0.3034864366054535, -0.2559298276901245, 0.37841594219207764, 0.006869129836559296, -0.33102211356163025, -0.0664517879486084, -0.32031014561653137, -0.032459571957588196, -0.04072711616754532, -0.029706522822380066, 0.2835213840007782, 0.1901221126317978, 0.2990167737007141, 0.337932288646698, 0.34237048029899597, -0.10081537812948227, 0.393876850605011, -0.25328826904296875, -0.3182249069213867, 0.08976422250270844, 0.045334357768297195, 0.007592067122459412, 0.3535463213920593, 0.3266238570213318, -0.1092781126499176, -0.3540751338005066, 0.17843031883239746, -0.5548133254051208, 0.1984952986240387];2
2405;[-0.1384233832359314, -0.25415289402008057, 0.10479897260665894, 0.04901164025068283, 0.015629328787326813, -0.0768439993262291, 0.352280855178833, -0.3162103593349457, -0.040434226393699646, -0.34434378147125244, 0.48022547364234924, -0.13924990594387054, 0.34372860193252563, -0.16869495809078217, -0.013038605451583862, 0.0029883459210395813, 0.03727027773857117, 0.037368834018707275, -0.09236066043376923, 0.009396545588970184, -0.00028815120458602905, 0.2315576821565628, -0.06385910511016846, -0.018441133201122284, 0.18446972966194153, -0.09976492077112198, -0.024437837302684784, -0.08983008563518524, 0.08761806786060333, -0.1035056859254837, 0.012607235461473465, -0.007303789258003235, -0.09241679310798645, -0.06713807582855225, -0.05830385535955429, 0.3170361816883087, -0.025044985115528107, 0.321478009223938, 0.09150196611881256, -0.16938349604606628, -0.07158611714839935, -0.15612837672233582, -0.11290712654590607, 0.10801983624696732, -0.10840468108654022, 0.12452908605337143, 0.003919564187526703, 0.28715425729751587, 0.2644699215888977, 0.24471478164196014, -0.13481049239635468, 0.3149827718734741, -0.1201140359044075, -0.309894859790802, 0.019713129848241806, -0.05301455780863762, 0.09546108543872833, 0.10657665878534317, 0.12878477573394775, -0.1345088928937912, -0.29750174283981323, -0.044337198138237, -0.411952942609787, 0.19152826070785522];2
